om s8 a1 alpha1 sig8 map3-chi2 prior like post weight
4.043259512723249571e-01 7.353642479899611395e-01 5.451599285428434527e-01 -7.105867203152458345e-01 6.334281069907581330e-01 9.803073227175234106e-01 2.835352607601421937e+01 3.336680925100190507e+03 3.365034451176204584e+03 1.086734644022772890e-04
3.588014869040334620e-01 7.811116931171702138e-01 1.206623203448284443e+00 2.657777232541651102e+00 7.142440800678990787e-01 1.523725867404309930e+00 3.125379200926277790e+01 3.336686258020754849e+03 3.367940050030017574e+03 1.090362686896756157e-04
3.847862243607554911e-01 7.791853437186727627e-01 9.754089677987165530e-01 -9.036058264949353713e-03 6.880050793947853904e-01 1.732015054782928720e+00 2.991432049301345941e+01 3.336701657830883505e+03 3.366615978323896798e+03 1.105071668564362784e-04
1.991553530510999093e-01 7.728526782770090975e-01 6.522260079770703101e-01 -8.121978662533599902e-01 9.485524531404676551e-01 2.563393794434958739e+00 3.269369477190735296e+01 3.336705744095788759e+03 3.369399438867696063e+03 1.107379547390544916e-04
2.916092994554502216e-01 7.815531183543845684e-01 1.913647571490647792e+00 2.600932482967438730e+00 7.927174946053578974e-01 3.333458767541899181e+00 3.161478151100603284e+01 3.336714641761817347e+03 3.368329423272823533e+03 1.115044285688618716e-04
3.464861849441264186e-01 7.593042780311658468e-01 1.673578783518447466e+00 4.988763863086189687e-01 7.065347266090235001e-01 1.549998449287073310e+00 3.109726585692649437e+01 3.336715404905859941e+03 3.367812670762786638e+03 1.113665989074046579e-04
4.511866666344678256e-01 7.148095160047692742e-01 1.165924100709837319e+00 9.777747527989921750e-01 5.828715049716184371e-01 1.710666436558333503e+00 3.224221340920119871e+01 3.336716556042003049e+03 3.368958769451204262e+03 1.112721039390882131e-04
3.656791392330276391e-01 7.497344993747288022e-01 6.386964097886558278e-01 -1.995125626520394935e+00 6.790754497304181125e-01 5.701784535450176161e-01 2.952104362619972022e+01 3.336717953768839379e+03 3.366238997395038950e+03 1.112051079140050465e-04
3.538407404480256035e-01 7.561483764482188619e-01 9.562422616930179586e-01 -7.294738883213227609e-01 6.962476362835900989e-01 1.730778697958612833e+00 2.368460824313373791e+01 3.336721715618079998e+03 3.360406323861213878e+03 1.114012072469456786e-04
2.784879776532464546e-01 7.797049173373855613e-01 1.018812293646407241e+00 1.862278908471228789e-01 8.092592549672840141e-01 2.633649945888943300e+00 2.896306821887592520e+01 3.336721810352383727e+03 3.365684878571259560e+03 1.111891604151823401e-04
3.223366248310456372e-01 7.479502227653074264e-01 6.041404901539593197e-01 1.279894171631531741e+00 7.215700456579501321e-01 7.297989850904238462e-01 3.149953013038954097e+01 3.336727611504080414e+03 3.368227141634470172e+03 1.116126115721331605e-04
3.435430648704025369e-01 7.494399278330439174e-01 6.917147221169761551e-01 -1.252563876369443108e+00 7.003366616915496223e-01 6.656658024410389007e-01 2.830521976923568417e+01 3.336728272543720777e+03 3.365033492312956241e+03 1.114632667152909933e-04
2.593654904065352262e-01 7.702018688643951227e-01 4.024920829146996226e-01 -2.328111960221513232e+00 8.283408893414049290e-01 2.199693019494884716e+00 3.182154247891280718e+01 3.336729148023508060e+03 3.368550690502420821e+03 1.113379944676876906e-04
3.448648264810602049e-01 7.698300262162701690e-01 8.207024011031567312e-01 -5.578094339654739997e-01 7.180108757068839331e-01 1.335065888316425475e+00 3.124909724031600078e+01 3.336746833261000120e+03 3.367995930501316252e+03 1.130981253014337731e-04
1.725654874943597095e-01 7.744715745412988905e-01 1.402411299465693872e+00 9.688805834060651989e-01 1.021149051985946521e+00 4.055757899080410844e+00 3.008002796179303928e+01 3.336751607135159702e+03 3.366831635096952596e+03 1.134122807811577282e-04
3.194027059447442363e-01 7.659822633539733472e-01 8.784181447644527907e-01 -1.683972469978041175e+00 7.423522775263110551e-01 1.431317092626385179e+00 3.007181579073416700e+01 3.336753306487676582e+03 3.366825122278410618e+03 1.133781887894838808e-04
2.169145230485448050e-01 7.762133528509943536e-01 1.076664104167189606e+00 -6.821163734549067215e-01 9.128457999273011936e-01 3.523203956831193473e+00 3.211432641278162237e+01 3.336753677481237446e+03 3.368868003894019239e+03 1.131936453419354335e-04
2.681976146127964533e-01 7.693728839695638255e-01 4.986593709426667687e-01 -2.749852138695314085e+00 8.137107391720809213e-01 2.303527210027583205e+00 2.830566711899945176e+01 3.336757582953082874e+03 3.365063250072082155e+03 1.134095382698466887e-04
2.482431801950881201e-01 7.936153001698533771e-01 1.231234821604857643e+00 -1.943733364039976763e-01 8.724328226779461959e-01 4.364007907404100273e+00 2.967307213138574440e+01 3.336765146765701047e+03 3.366438218897086699e+03 1.140422863033667736e-04
3.747118263022823914e-01 7.812647130444460020e-01 9.400136435574530935e-01 3.699032496917808999e-02 6.990530526082684437e-01 1.472228473747604793e+00 3.208732157351308700e+01 3.336779584919927402e+03 3.368866906493440638e+03 1.154696201463973709e-04
3.179107457199450981e-01 7.827533207815619010e-01 3.003170419571388194e-01 -3.987618347527025708e+00 7.603839516175686652e-01 2.211148479997419258e+00 2.853146862032973274e+01 3.336785774242998286e+03 3.365317242863327920e+03 1.159543743770868619e-04
3.452173379658031172e-01 7.576863273521716735e-01 1.714118017582448417e+00 2.857362785918594383e+00 7.063236987751985163e-01 1.324309819465422811e+00 3.093649486050746944e+01 3.336787692705049267e+03 3.367724187565556804e+03 1.159449200806730000e-04
2.548246517568805158e-01 7.630473284988308347e-01 1.383209969843701259e+00 1.625097789309455365e+00 8.279257379923204985e-01 2.133886261384835947e+00 3.181734584116034981e+01 3.336797836946437201e+03 3.368615182787597405e+03 1.168930591936952272e-04
3.229094225171719179e-01 7.845134045485289143e-01 3.968167548999108618e-01 -2.937416050078518026e+00 7.561720782186972523e-01 2.274897875979057904e+00 3.080487142967490044e+01 3.336798891998348608e+03 3.367603763428023285e+03 1.167826534928892857e-04
2.930348643726353730e-01 7.861849321691768422e-01 1.405143650471981864e+00 -1.566683132310684456e-01 7.954734629423160230e-01 2.668305474446305947e+00 2.629510121521714083e+01 3.336800235032611454e+03 3.363095336247828527e+03 1.167059564872669413e-04
4.482708556179265669e-01 7.302679449823508140e-01 1.080670636802080864e+00 -9.272127632358637683e-01 5.974101721269178267e-01 1.403090134270139400e+00 3.203262710578562178e+01 3.336800996517933072e+03 3.368833623623718722e+03 1.165615039188864068e-04
2.924095020934614486e-01 7.744984204909022285e-01 3.171923852024534085e-01 -3.235203764422653894e+00 7.844864074739776871e-01 1.866954974773085585e+00 2.979216849926480037e+01 3.336801122454588949e+03 3.366593290953853739e+03 1.163432648378660410e-04
2.216140116728015919e-01 7.820941831339920380e-01 1.221612344598947963e+00 3.271062178752211835e+00 9.099574299930048848e-01 3.010410245275459307e+00 3.011554600165640849e+01 3.336803610124982697e+03 3.366919156126638882e+03 1.164000158404121087e-04
2.554510672328659249e-01 7.399170716725007590e-01 9.658736755649464101e-01 -6.185622887871637943e-01 8.018438716226861107e-01 9.990934776884078383e-01 3.142622953500516658e+01 3.336804984330272418e+03 3.368231213865277368e+03 1.163271961137047022e-04
3.577499094262922563e-01 7.453431890937025628e-01 7.955908084504015321e-01 -1.166093509062170241e+00 6.825384916626844323e-01 1.183942580502344244e+00 2.866102674656695370e+01 3.336806693362110764e+03 3.365467720108677895e+03 1.162933535271029161e-04
3.074359406703055519e-01 7.953523698859660263e-01 1.825890944980582908e+00 9.033243999888229681e-01 7.856749168513841308e-01 3.413506285660016015e+00 3.080072243936767862e+01 3.336806723006851826e+03 3.367607445446219572e+03 1.160644399009966976e-04
3.170038583991838799e-01 7.336788868441526112e-01 6.294621501665789154e-01 -2.711072395052602335e+00 7.137306952365115587e-01 1.068660141082410808e+00 3.138747013655170903e+01 3.336808020280979690e+03 3.368195490417531346e+03 1.159829070672199346e-04
4.016145612683029720e-01 7.515041078932938046e-01 3.153119462530371564e-01 -2.495882643257840705e+00 6.495121222024256014e-01 6.996975091263921698e-01 3.005205154324222505e+01 3.336815100076415092e+03 3.366867151619657307e+03 1.165735754763251049e-04
3.066995773221893318e-01 7.507149402872924648e-01 6.267896157691321690e-01 -2.888184727379031536e+00 7.424703201612602443e-01 1.631261627373130851e+00 3.029218661057444351e+01 3.336823149579302481e+03 3.367115336189876871e+03 1.172809250572261615e-04
1.805916075254022091e-01 7.720435090021577906e-01 3.574762515867231372e-01 -4.391557869495585464e+00 9.950699732933077080e-01 3.188174311529366811e+00 3.170696999006005612e+01 3.336824160950884561e+03 3.368531130940944422e+03 1.171650350973332230e-04
3.351715716554681812e-01 7.689635234137455200e-01 5.360518938784695209e-01 -3.578642116361745895e+00 7.274996329135321460e-01 2.276796121423790176e+00 3.140946369794581372e+01 3.336824895069063132e+03 3.368234358767008871e+03 1.170168118456552559e-04
2.495592653822095164e-01 7.473970222393995222e-01 7.524026340577485428e-01 -4.354211210190559456e-01 8.194550600450972722e-01 1.183391600700218982e+00 2.916510191171240507e+01 3.336833504679254474e+03 3.365998606590967029e+03 1.177928090522398214e-04
3.777448376680553332e-01 7.781851382654921823e-01 1.014975948194742905e+00 -1.654238466384596595e+00 6.934965275398005113e-01 1.847717862771091957e+00 2.929420621516310064e+01 3.336837628817249879e+03 3.366131835032413164e+03 1.180432831601459465e-04
2.704604103256598169e-01 7.687316127013513745e-01 8.519007432813987535e-01 5.218402526214838133e-02 8.096242673953171209e-01 1.950362133520359809e+00 3.050860537486911639e+01 3.336845010223301870e+03 3.367353615598171018e+03 1.186802343077769520e-04
3.136007805834587492e-01 7.750837977902870213e-01 1.492543033312544232e+00 -3.764556558043414825e-01 7.580899136722191178e-01 3.378448992251307015e+00 2.871383039277458238e+01 3.336857095976534765e+03 3.365570926369309291e+03 1.198832704293981713e-04
3.205905491092562176e-01 7.352258899163135464e-01 1.084092071768419707e+00 -6.728229053991681141e-01 7.112234400116823618e-01 1.207632998312516914e+00 2.996694479403229039e+01 3.336857280523157442e+03 3.366824225317189757e+03 1.196658253815595813e-04
4.973519026546483479e-01 7.103811732766077691e-01 5.774012262275141083e-01 -2.083014860758157560e+00 5.517218434530971605e-01 2.062434298733449634e+00 3.097163060583615746e+01 3.336867843446274492e+03 3.367839474052110745e+03 1.206949143609120520e-04
2.667535305023193137e-01 7.358532822132110018e-01 3.512924909591674805e-01 -3.339828848838806152e+00 7.803631815545803985e-01 6.130042346818510568e-01 3.036567968432214926e+01 3.336869014941418754e+03 3.367234694625740758e+03 1.205949594505888200e-04
4.249076917604378556e-01 7.736493380833149303e-01 1.576193299673400716e+00 1.271531606265821068e+00 6.500660557447075494e-01 1.116510286808595431e+00 3.258129247920230398e+01 3.336870542294629104e+03 3.369451834773831251e+03 1.205379740981949295e-04
3.834594128741157792e-01 7.714521399378275746e-01 8.609952320084719446e-01 -5.006253048592288479e-01 6.823542705448213397e-01 1.558793422804444440e+00 3.169264406652730415e+01 3.336875396629634906e+03 3.368568040696162370e+03 1.208825213499131095e-04
4.325296165769969559e-01 7.349513222233969856e-01 7.745885738621378636e-01 -8.088007443935101293e-01 6.120843533277364745e-01 1.364723613022437831e+00 2.842543131720670146e+01 3.336878873713029861e+03 3.365304305030236719e+03 1.210612068491493797e-04
3.234887937223319132e-01 7.572973279520487377e-01 1.941100279846351917e+00 2.772426860608599775e+00 7.292852527992819134e-01 8.995303203624157584e-01 3.050422990180426197e+01 3.336880682583676389e+03 3.367384912485480527e+03 1.210380707100275436e-04
3.916667242106598446e-01 7.466148603223634606e-01 2.588042108209975822e-01 -4.495838728155744590e+00 6.534297735175180755e-01 1.192290459270436420e+00 3.131252206727831222e+01 3.336887266837680727e+03 3.368199788904958950e+03 1.215942137468718748e-04
2.785076378709916978e-01 7.711709856772381855e-01 1.300167443898869735e+00 -4.161116798249473447e-01 8.003735975524289836e-01 2.012854911122823331e+00 3.045374452759134343e+01 3.336891940220867127e+03 3.367345684748458552e+03 1.219197165765045912e-04
4.176764932267499342e-01 7.397141058592577867e-01 3.871084220189171532e-01 -1.170235681389333759e+00 6.269090089613623684e-01 1.107177176381847428e+00 2.920523833709574291e+01 3.336903793281197068e+03 3.366109031618292647e+03 1.231269365381739572e-04
3.890970291757865906e-01 7.509714513676256642e-01 1.611690177526609702e+00 1.249448458851986743e+00 6.594093445241618889e-01 9.602573642483597238e-01 2.758404153856996999e+01 3.336910403116827183e+03 3.364494444655397274e+03 1.236958417495535509e-04
3.258138331664499621e-01 7.442642945690478573e-01 2.669058031054660773e-01 -4.048547424674227457e+00 7.141723834093103296e-01 8.505917630321475631e-01 3.189931804933494774e+01 3.336915128390689915e+03 3.368814446440024767e+03 1.240334065633623862e-04
4.115826673562267279e-01 7.670880480096682330e-01 1.288123557033159727e+00 -5.271800444080554371e-02 6.549034898856438414e-01 1.060678894418676688e+00 3.003036761958130896e+01 3.336916479632036953e+03 3.366946847251618237e+03 1.239529649140333402e-04
2.818261766668315182e-01 8.025087530513776990e-01 1.175186433474727288e+00 -5.932628286513264015e-02 8.279797987616575039e-01 4.679157689296652656e+00 2.980514120522235189e+01 3.336926939847774975e+03 3.366732081052997273e+03 1.250060822571186941e-04
4.011577084256845449e-01 7.352674496651682157e-01 7.241763812630122032e-01 -2.827468345924152970e+00 6.358408069888332736e-01 1.310851753514090223e+00 3.160520396777366514e+01 3.336935646270784673e+03 3.368540850238558505e+03 1.258472433619430139e-04
4.726618258483791246e-01 7.584830592482242340e-01 6.231516039526683315e-01 -1.431419102242114327e+00 6.042702990964008425e-01 9.883806784719255667e-01 3.164069524722548366e+01 3.336940616254089946e+03 3.368581311501315213e+03 1.262215631603746534e-04
2.852965262318538642e-01 7.986577127360527939e-01 1.195709061356283520e+00 1.295252958267857579e+00 8.189795840013904815e-01 4.094693316635896529e+00 3.027937845808863315e+01 3.336946297918094842e+03 3.367225676376183401e+03 1.266871250414425070e-04
4.884681447960114165e-01 7.625746308583630784e-01 1.004599056650896216e+00 1.202041383153026111e+00 5.976196339808140801e-01 8.989961268735566779e-01 2.982670527824522466e+01 3.336951941585708028e+03 3.366778646863953327e+03 1.271495728073098429e-04
3.647466815697625320e-01 7.202335918970554918e-01 4.407033060627671972e-01 -3.476631101230945653e+00 6.531881928928821024e-01 1.441523175698362857e+00 3.200968688130292605e+01 3.336952934028254276e+03 3.368962620909557245e+03 1.270215268251667997e-04
4.056773038597962788e-01 7.283837405285239486e-01 1.986516892951941671e+00 2.062856432301334308e+00 6.263693731327129033e-01 1.102028361829880510e+00 3.277894620085717747e+01 3.336955840809691836e+03 3.369734787010549098e+03 1.271367598254874920e-04
4.350400424061486859e-01 7.064667155210103688e-01 8.226668063685700361e-01 5.866433422786698770e-03 5.866616729867779600e-01 1.832866749768058634e+00 3.130771940845563606e+01 3.336962936161847665e+03 3.368270655570303461e+03 1.277862195967394599e-04
3.704686676332715756e-01 7.859029570724702651e-01 1.617506573315136364e+00 1.886892190037515959e+00 7.072188187312230534e-01 1.896703724262105872e+00 3.158526998727881718e+01 3.336963299777986322e+03 3.368548569765265256e+03 1.275772832859221472e-04
4.087272578011255098e-01 7.855056719843809265e-01 9.469119094998479369e-01 -8.151991946159320435e-02 6.729660446976315491e-01 2.101115237425440263e+00 3.228836735598466845e+01 3.336967505671051640e+03 3.369255873027036159e+03 1.278590157520257385e-04
4.052930484256702659e-01 7.571432555520996033e-01 1.580055155911774811e+00 2.150147836852859484e+00 6.514095302250441089e-01 1.139666941528093558e+00 3.129750195039735061e+01 3.336968756036447758e+03 3.368266257986845176e+03 1.277632041257477477e-04
2.353267962393473522e-01 7.793616193573429385e-01 2.291034968551165285e+00 3.382323726785177342e+00 8.799620662230518420e-01 2.298356776875606133e+00 2.899160566345332057e+01 3.336975818472764331e+03 3.365967424136217687e+03 1.284116371508389938e-04
